,1-0-5-amf,1239-5-10-amf,1250-0-5-amf,1250-5-10-amf,13-0-5-amf,13-5-10-amf,1338-0-5-amf,1387-0-5-amf,1387-5-10-amf,522-0-5-amf,522-5-10-amf,672-5-10-amf,717-5-10-amf,856-0-5-amf,856-5-10-amf,98-0-5-amf,98-5-10-amf,1859-5-10-AMF,1601-5-10-AMF,1601-0-5-AMF,1619-0-5-AMF,1619-5-10-AMF,1832-0-5-AMF,1832-5-10-AMF,1850-0-5-AMF,1850-5-10-AMF,1859-0-5-AMF,1875-0-5-AMF,1875-5-10-AMF,1973-5-10-AMF,1973-0-5-AMF,2355-0-5-AMF,2352-0-5-AMF,2355-5-10-AMF,2597-0-5-AMF,2398-0-5-AMF,2398-5-10-AMF,2500-0-5-AMF,2500-5-10-AMF,2537-5-10-AMF,2537-0-5-AMF,2597-5-10-AMF,2629-0-5-AMF,2629-5-10-AMF,2869-0-5-AMF,2893-0-5-AMF,2893-5-10-AMF,2923-0-5-AMF,2923-5-10-AMF,2869-5-10-AMF,3239-0-5-AMF,3239-5-10-AMF,3381-0-5-AMF,3381-5-10-AMF,3409-0-5-AMF,3409-5-10-AMF,3500-0-5-AMF,3667-0-5-AMF,3667-5-10-AMF,3682-0-5-AMF,3682-5-10-AMF,3779-0-5-AMF,3779-5-10-AMF,3907-0-5-AMF,3907-5-10-AMF,473-0-5-AMF,473-5-10-AMF,554-5-10-AMF,672-0-5-AMF,717-0-5-AMF
ASV638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04928835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049874417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021205357,0.028838951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028869779,0.021563981,0,0,0
ASV569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030555556,0.020231214,0,0,0,0,0,0,0
ASV750,0.01968135,0,0,0.000113649,0,0.000627648,0,0,0,0,0,0,0.010775862,0,0,0,0,0,0,0,0.000558036,0.000187266,0,0,0,0.003909304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000659631,0,0,0,0,0,0,0,0,0,0.000426803,0,0,0,0,0,0,0.001925391,0.002461322,0,0.000793651,0.00206441,0,0,0,0,0,0,0.007451565
ASV497,0.011246485,0,0,0,0,0.006590303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033895131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052088985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015987622,0,0.013425725,0,0,0,0,0.009766685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01304216,0,0,0,0,0,0,0,0,0
ASV468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006940192,0.045462845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV476,0.032802249,0,0,0,0,0.005648831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003873824,0.011206672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV777,0,0,0.000494682,0.000227299,0.000937207,0,0,0.000287604,0,0.002415459,0,0,0,0.002272727,0,0.006122449,0.001788269,0,0.001914486,0,0.000558036,0,0,0,0,0,0.000687285,0,0.00061237,0.001111111,0.001469508,0.000661594,0.003094379,0,0.000866176,0,0,0.00183711,0,0.001085187,0,0.000494723,0.001580611,0,0,0,0,0.005491153,0.001665002,0.000141044,0.002944641,0.000853606,0,0,0,0.001052632,0.004464286,0.002583979,0.003128761,0,0.000303306,0,0.000412882,0,0,0,0,0,0,0
ASV1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053811659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011621472,0,0,0,0,0,0,0,0,0,0.019272412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008244994,0,0,0,0,0,0,0,0,0,0,0.015079365,0,0,0,0,0,0,0,0
ASV717,0,0,0,0,0.001562012,0,0,0.003451251,0,0,0,0,0,0.006818182,0,0,0.000715308,0.000839278,0,0.001441961,0,0,0,0,0.002767017,0.002345582,0.005498282,0,0.003674219,0.001944444,0,0,0.004125838,0,0.003681247,0,0,0,0,0.001627781,0,0.004452507,0,0,0.004302397,0,0,0,0,0.000282087,0,0,0,0,0,0,0,0,0,0.00281294,0,0.000595238,0.002477291,0,0,0,0,0,0,0
ASV842,0,0,0,0.000454597,0,0,0,0,0,0,0,0,0.010057471,0,0,0,0.005364807,0,0,0,0,0,0,0,0,0,0,0.017706577,0,0,0.0095518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000423131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006142506,0.003791469,0,0,0.00273224
ASV918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056429734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016863406,0.028781384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012301587,0,0,0,0,0,0,0,0
ASV1028,0,0,0,0,0,0,0,0,0,0.020933977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037217816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044988422,0,0,0,0,0,0,0,0,0,0,0.014225501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV593,0,0,0,0,0,0,0,0.059821685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV829,0,0,0,0,0,0,0,0.006902502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053680133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060674157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003516174,0,0,0,0,0,0,0,0,0,0
ASV665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062947067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV526,0.033739456,0,0,0,0,0.027459595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001872659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV614,0.017806935,0,0,0,0,0.014906637,0,0,0,0.006441224,0,0,0,0,0,0,0,0,0.007657945,0,0,0,0,0,0,0,0,0,0,0.0175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV419,0,0,0,0,0.023430178,0.041110937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028174603,0.036746491,0,0,0,0,0,0,0
ASV523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014696877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033482143,0,0,0,0,0.008730159,0,0,0,0,0,0,0,0.008693492
ASV388,0,0,0.031659659,0.022275259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011922504
ASV588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014416315,0.051562026,0,0,0,0,0,0,0,0,0
ASV714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027670172,0.010164191,0,0.008431703,0.015309247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004513399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036088963,0,0,0,0,0,0,0,0,0.03024055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV416,0,0,0.041305961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020023557,0,0,0,0,0,0,0,0,0,0,0.005555556,0,0,0,0,0,0,0,0
ASV632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067238913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV599,0,0,0,0,0.007497657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040084388,0.020321504,0,0,0,0,0,0,0,0,0
ASV342,0,0,0,0,0,0.068099796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068271649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068322981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023955774,0.031042654,0,0,0
ASV369,0,0,0,0,0.058731646,0.011768398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006872852,0,0,0,0.015429831,0,0,0,0.012343006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0.015503876,0.010348977,0,0,0,0,0,0,0,0,0,0,0
ASV578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072594073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07499103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033673469,0,0,0,0,0,0,0,0,0,0,0,0.007588533,0,0,0,0,0,0,0,0,0,0.027964891,0,0,0,0,0,0,0,0.002614379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003516174,0,0,0,0,0,0,0,0,0,0
ASV399,0,0,0.044521395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031507656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017869416,0,0,0,0.048493755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV625,0,0,0,0,0,0,0,0.000862813,0,0.002415459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002866823,0,0.006745363,0.00183711,0,0,0.009923917,0.013408974,0,0.001515808,0.000527148,0,0.004286589,0,0,0,0,0.004741834,0,0.000614628,0,0,0.016473459,0.001998002,0.000705219,0,0,0,0,0.002772643,0.001052632,0.001488095,0.002583979,0,0,0,0,0,0,0,0,0,0,0,0
ASV901,0,0,0,0,0,0,0,0,0,0,0,0,0.076867816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073321555,0.005121639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV473,0,0,0,0,0,0,0,0.080529192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV561,0,0,0,0.003409478,0.012496095,0.005962655,0,0,0,0.001610306,0,0,0,0,0,0,0.001072961,0,0,0,0,0.002059925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009803922,0.002152853,0,0,0,0,0,0,0,0,0,0.042410714,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04275686,0.04001442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034090909,0,0,0,0,0,0,0,0,0,0.050187266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV413,0,0,0.004699481,0.020570519,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020618557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022567,0,0,0.015873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003477397
ASV534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086194564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV401,0,0,0.003215434,0.001022844,0,0.000470736,0,0.000575209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000521241,0,0.003372681,0.005511329,0.005833333,0,0.001323189,0.006188757,0,0.013425725,0,0,0.002041233,0.000547745,0,0,0.002473615,0,0,0.005531653,0,0,0.003660769,0,0.003667137,0.004122497,0.003414426,0,0.000718649,0.002772643,0,0.007440476,0.004134367,0,0.002109705,0,0.000198413,0.003303055,0,0,0,0,0,0,0
ASV512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033006704,0,0,0,0,0.020616452,0,0,0,0,0,0,0.034419176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024036379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037202381,0,0,0.014767932,0,0,0,0,0,0,0,0,0,0
ASV418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038951311,0,0,0.011068069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040244341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV314,0,0,0,0.02204796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008445214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027974087,0.017498933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015648286
ASV444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093418259,0,0,0,0,0,0,0,0,0
ASV589,0,0,0,0,0,0,0,0,0,0,0,0,0.063218391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03030303
ASV550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0
ASV844,0,0,0,0,0,0,0,0,0,0.094202899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014306152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01299639,0,0,0,0,0,0,0.039312039,0.027962085,0,0,0
ASV394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094838439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095665172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV441,0,0,0.012861736,0.003977725,0,0,0,0,0,0,0,0,0,0,0,0.020408163,0,0,0,0,0,0,0,0,0,0,0.006872852,0.005902192,0,0,0,0,0,0,0.016457341,0,0,0.001632986,0,0,0,0,0,0,0,0,0,0,0,0,0.002650177,0.009816475,0,0,0,0,0,0,0,0.01230661,0,0,0,0,0,0,0,0,0,0.003725782
ASV315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007153076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089878756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV425,0,0,0,0.002727583,0,0,0,0,0.017005854,0,0,0,0,0,0,0,0.017525036,0,0,0.014780101,0,0,0,0,0,0,0,0.035413153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006488011,0,0,0,0,0,0,0,0,0,0,0,0.003373016,0,0,0,0,0,0,0,0
ASV351,0,0,0,0,0,0,0,0,0.059938667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008301051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016490765,0,0,0,0,0,0,0,0.012693935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097997139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV380,0,0,0,0,0,0,0,0,0.012545302,0,0,0,0,0,0,0.006122449,0.005364807,0,0,0,0,0,0,0,0.003873824,0.001303101,0.008247423,0.002529511,0,0,0.005878031,0,0.003610108,0,0.010827198,0,0,0,0,0,0,0.016490765,0,0,0,0,0,0,0,0.009449929,0,0,0.006613757,0,0,0,0,0,0,0,0.005156203,0,0,0,0,0,0,0,0,0
ASV620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024888322,0.009372747,0,0,0,0,0,0,0.002061856,0,0,0,0.005878031,0,0,0,0.002381984,0,0,0.00183711,0,0,0,0,0,0,0,0,0,0.040268456,0,0,0,0,0,0,0,0,0.004464286,0.001550388,0.005535499,0,0,0,0,0,0,0,0,0,0,0
ASV611,0,0,0,0,0,0,0,0,0,0.045088567,0,0,0,0,0,0,0,0,0,0.008651766,0,0,0,0,0,0.010685431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028423773,0.005776173,0,0,0,0,0,0,0,0,0,0,0
ASV639,0,0,0,0,0,0,0,0,0,0,0,0,0.068247126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004215852,0,0,0.0095518,0,0,0,0,0,0,0.002449479,0,0,0,0,0,0,0,0,0,0,0,0,0.002061249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013412817
ASV718,0,0,0,0,0,0,0.023809524,0.000287604,0,0.000805153,0,0,0,0.006818182,0,0,0,0,0,0,0,0,0.002989537,0,0.000553403,0.002084962,0,0.00084317,0.003061849,0,0.002939015,0.001653986,0.005157298,0,0.002381984,0,0,0.002245356,0,0.002712968,0.006849315,0,0.003161222,0,0.001843884,0.005228758,0.000358809,0.005491153,0.000333,0.000282087,0,0,0,0,0.005545287,0.001052632,0.007440476,0.000516796,0.00433213,0,0,0,0,0,0,0,0,0,0,0
ASV175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021459227,0,0,0,0,0,0,0,0,0,0,0,0,0.061666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018315018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
