,1-0-5-ITS,1239-0-5-ITS,1250-0-5-ITS,1338-0-5-ITS,1387-0-5-ITS,522-0-5-ITS,856-0-5-ITS,98-0-5-ITS,1601-0-5-ITS2,1619-0-5-ITS2,1832-0-5-ITS2,1850-0-5-ITS2,1859-0-5-ITS2,1875-0-5-ITS2,1973-0-5-ITS2,2355-0-5-ITS2,2352-0-5-ITS2,2597-0-5-ITS2,2398-0-5-ITS2,2500-0-5-ITS2,2537-0-5-ITS2,2629-0-5-ITS2,2869-0-5-ITS2,2893-0-5-ITS2,2923-0-5-ITS2,3239-0-5-ITS2,3381-0-5-ITS2,3409-0-5-ITS2,3500-0-5-ITS2,3667-0-5-ITS2,3682-0-5-ITS2,3779-0-5-ITS2,3907-0-5-ITS2,473-0-5-ITS2,554-0-5-ITS2,672-0-5-ITS2,717-0-5-ITS2
ASV9690,0,0,0,0,0,0,0,0,0,0,0,0,0.000472956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7428,0,0,0,0,0,0,0,0,0,0,0,0,0.000472956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6509,0,0,0,0,0,0,0,0,0,0,0,0,0.000472956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9687,0,0,0,0,0,0,0,0,0,0,0,0,0.000472956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9688,0,0,0,0,0,0,0,0,0,0,0,0,0.000472956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7048,0,0,0,0,0,0,0,0,0,0,0,0,0.000472956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5840,0,0,0,0,0,0,0,0,0,0,0,0,0.000472956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8525,0,0,0,0,0,0,0,0,0,0,0,0,0.000472956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9686,0,0,0,0,0,0,0,0,0,0,0,0,0.000472956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1298,0,0,0,0,0,0,0,0,0,0,0.000474777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7921,0,0,0,0,0,0,0,0,0,0,0.000474777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV11314,0,0,0,0,0,0,0,0,0,0,0.000474777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2719,0,0,0,0,0,0,0,0,0,0,0.000474777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV12346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV5093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV12341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV6869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV12338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV12339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV12344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV12345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV12343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV12337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV12342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047493,0,0,0,0,0,0,0,0,0,0
ASV7877,8.56E-05,0,0,0,3.54E-05,0,0,5.85E-05,0,0,0,0.000295334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047572,0,0,0,0
ASV8987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047572,0,0,0,0
ASV4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047572,0,0,0,0
ASV8989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047572,0,0,0,0
ASV8990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047572,0,0,0,0
ASV8988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047572,0,0,0,0
ASV11659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475992,0
ASV11660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475992,0
ASV2204,0,0,0,0.000120304,0,0,0,0,0,0,0,0,0,0,0.000355872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4047,0,0,0,0,0,0.000476604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4446,0,0,0,0,0,0.000476604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5819,0,0,0,0,0.000194911,0,0,0,0,0.000282366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6837,0,0,0,0,0,0,0.000477479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8140,0,0,0,0,0,0,0.000477479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8142,0,0,0,0,0,0,0.000477479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8141,0,0,0,0,0,0,0.000477479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323353,0.000154684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478365
ASV9883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478365
ASV9884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478365
ASV9881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478365
ASV5489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478365
ASV3999,0,0,0,0,0.000478418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3790,0,0,0,0,0.000292367,0,0,0,0,0.000188244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV7207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV12399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483994,0,0,0,0,0,0
ASV5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000484345,0,0
ASV7049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000484345,0,0
ASV11585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276568,0,0,0.000208279,0,0,0
ASV12233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048546,0,0,0,0,0,0,0
ASV7103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048546,0,0,0,0,0,0,0
ASV7101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048546,0,0,0,0,0,0,0
ASV7104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048546,0,0,0,0,0,0,0
ASV1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048546,0,0,0,0,0,0,0
ASV7219,0,0,0,0,0,5.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000433115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4390,0,0,0,0,0,0.000487195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4501,0,0,0.000487383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10067,0,0,5.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000432227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3401,0,0,0,0,0,0,0,0.00048791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6170,0,0,0,0,0,0,0,0.00048791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7403,0,0,0,0.000131241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356994,0
ASV13218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048844,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048844,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048844,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048844,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048844,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048844,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00048844,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000489324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV11550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490316,0,0,0,0,0,0,0,0,0
ASV11549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490316,0,0,0,0,0,0,0,0,0
ASV11546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490316,0,0,0,0,0,0,0,0,0
ASV11548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490316,0,0,0,0,0,0,0,0,0
ASV11547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490316,0,0,0,0,0,0,0,0,0
ASV3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490316,0,0,0,0,0,0,0,0,0
ASV5485,0,0,0,0,0,0.000296554,0,0,0,0,0,0,0,0,0,0,0,0,0.000194012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8172,0,0,0,0,0,0,0,7.81E-05,0,0.000282366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130463
ASV7060,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220702,0,0,0,0,0,0,0,0,0,0,0,0,0.000271389,0,0,0,0,0,0,0,0,0,0
ASV7254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12139,0,0,0,0,0,0,0,0,0,0,0,0,8.60E-05,0,0,0,0,0,0,0,0,0,0,0.000407034,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323353,0,0,0,0,0,0,0,0,0,0,0.000169911,0,0,0,0,0,0,0
ASV5709,0,0,0,0,0,0.000201233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8795,0,0,0,0,0,0,0,0.000156131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000339236,0,0,0,0,0,0,0,0,0,0
ASV5816,0,0,0.000144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000351692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7014,0,0,0,0,0,0.000116503,0,0,0,0,0,0.000379715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4336,0,0,0,0,0,0.000497786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8801,0.000214096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4440,0,0,0.00049846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3396,0,0,0.00049846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10144,0,0,0,0,0,0,0,0,0,0,0,0.000168762,0,0.000331053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10666,0,0,0,0,0,0,0,0,0,0.000235305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264568,0,0,0,0,0,0,0,0,0,0,0
ASV12258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029332,0,0,0,0,0,0,0,0.000207426,0,0,0,0,0,0
ASV11604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501002,0,0,0,0,0
ASV11602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501002,0,0,0,0,0
ASV11603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501002,0,0,0,0,0
ASV11606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501002,0,0,0,0,0
ASV8026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501002,0,0,0,0,0
ASV2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501002,0,0,0,0,0
ASV11605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501002,0,0,0,0,0
ASV5320,0,0,0,0,0,0,0,0,0.000501977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7903,0,0,0,0,0,0,0,0,0.000501977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7902,0,0,0,0,0,0,0,0,0.000501977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4020,0,0,0,0,0,0,0,0,0.000501977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1788,0,0,0,0,0,0,0,0,0.000501977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4598,0,0,0,0,0,0,0,0,0.000501977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7901,0,0,0,0,0,0,0,0,0.000501977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5941,0,0,0,0,6.20E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000439979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6308,0,0,0,0,0,0,0.000445647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69E-05,0,0,0,0,0,0,0,0,0,0,0,0
ASV4387,0,0,0,0.00050309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
