,1239-5-10-ITS,1250-5-10-ITS,13-5-10-ITS,1338-5-10-ITS,1387-5-10-ITS,522-5-10-ITS,672-5-10-ITS,717-5-10-ITS,856-5-10-ITS,98-5-10-ITS,1859-5-10-ITS2,1601-5-10-ITS2,1619-5-10-ITS2,1832-5-10-ITS2,1850-5-10-ITS2,1875-5-10-ITS2,1973-5-10-ITS2,2355-5-10-ITS2,2398-5-10-ITS2,2500-5-10-ITS2,2352-5-10-ITS2,2537-5-10-ITS2,2597-5-10-ITS2,2629-5-10-ITS2,2893-5-10-ITS2,2923-5-10-ITS2,2869-5-10-ITS2,3239-5-10-ITS2,3381-5-10-ITS2,3409-5-10-ITS2,3667-5-10-ITS2,3682-5-10-ITS2,3779-5-10-ITS2,3907-5-10-ITS2,473-5-10-ITS2,554-5-10-ITS2
ASV5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000976086,0
ASV4841,0,0,0,0,0,0,0,0.000977027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4291,0,0,0,0,0,0,0,0.000977027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3404,0,7.61E-05,0,0,0,0,0,0,0,0.000435141,0,0,0,0,0,0.000466237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2614,0,0,0,0,0,0,0,0,0,0.000979067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000979624,0,0,0,0,0,0
ASV7097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000979624,0,0,0,0,0,0
ASV3833,0,0,0,0,0,0,0,0,0,4.66E-05,0.000364193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000570595,0,0,0,0,0,0,0
ASV3834,0,0,0,0,0,0,0,0.00012526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000857849
ASV3213,0,0,0.000303352,0,0,0,0,0,0,6.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000507196,0,0,0,0,0.000110369,0,0
ASV827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000983318,0,0,0,0,0,0,0,0
ASV3431,0,0,0,0,0,3.52E-05,0,0,0,0.000124326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000824193,0,0,0,0,0,0,0
ASV7472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000985545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000986105,0,0,0,0,0,0,0,0,0,0,0
ASV6240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000990688,0,0,0,0,0,0,0,0,0
ASV6069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065312,0,0,0,0,0,0,0.000339075,0,0,0,0,0,0,0,0
ASV3338,0,0,0.000992788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2171,0,0,0.000992788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4848,0,0,0.000386084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000607031,0,0
ASV340,0,0.000867474,0,0,0,0,0.000125736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000993323,0,0
ASV1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000993323,0,0
ASV7538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000993323,0,0
ASV5339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000993652,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000997631,0,0,0,0,0,0,0,0,0,0
ASV7983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000997631,0,0,0,0,0,0,0,0,0,0
ASV7982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000997631,0,0,0,0,0,0,0,0,0,0
ASV3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000998825,0,0,0
ASV7766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000998825,0,0,0
ASV7765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000998825,0,0,0
ASV1208,0,0,0,0,0,0,0,0,0,7.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000921859,0
ASV1035,0,0,0,0,0,0,0,0.001002079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5421,0,0,0,0,0,0,0,0,0,0,0,0,0.001003364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6343,0,0,0,0,0,0,0,0,0,0,0,0,0.001003364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1359,0,0,0,0,0,0,0,0,0,0,0,0,0.001003364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2741,0,0,0,0,0,0,0,0,0,0,0,0,0.001003364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047553,0,0,0,0,0,0.00052879,0,0,0
ASV3522,0,0.001004444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5318,0,0,0,0,0,0,0,0,0,0,0,0.001004964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5837,0,0,0,0,0,0,0,0.000150312,0,0,0,0,0,0,0,0.000854767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001005242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001005242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4258,0,0,0,0,0,0,0,0,0,0,0,0,0.000236086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000443796,0,0,0,0,0,0.000325362,0
ASV4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001005924,0,0,0,0,0,0,0,0,0,0,0,0
ASV1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001009234
ASV6922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001009421,0,0,0,0
ASV2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1994,0,0,0.00022062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000440798,0,0,0,0,0.000352526,0,0,0
ASV8003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001014392,0,0,0,0,0,0,0
ASV8002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001014392,0,0,0,0,0,0,0
ASV8005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001014392,0,0,0,0,0,0,0
ASV8004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001014392,0,0,0,0,0,0,0
ASV4260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000527519,0.000310824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176616
ASV4963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001015965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001017225,0,0,0,0,0,0,0,0
ASV5654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001017225,0,0,0,0,0,0,0,0
ASV3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001017225,0,0,0,0,0,0,0,0
ASV3328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001017225,0,0,0,0,0,0,0,0
ASV5939,0,0,0,0,0.000442654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000576428,0,0,0,0,0,0,0,0
ASV3288,0,0,0,0,0,0,0,0,0,0,0.001019739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2959,0,0,0,0,0,0.001020241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3277,0,0,0.001020366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3763,0,0,0,0,0,0,0,0,0,0,0,0.000730883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293772,0,0,0
ASV1115,0,0,0,0,0,0,0,0,0,0.001025689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4713,0,0,0,0,0,0,0,0.001027131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3710,0,0,0,0,0,0,0,0.001027131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3533,0,0,0,0,0,0,0,0.001027131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001028605,0,0,0,0,0,0
ASV5582,0,0,0,0,0,0,0,0,0.001029265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4003,0,0,0,0,0,0,0,0.00050104,0,0.000528385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001030313,0
ASV7329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001030313,0
ASV7328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001030313,0
ASV6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001030315,0,0,0,0,0,0,0,0,0
ASV6109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001030315,0,0,0,0,0,0,0,0,0
ASV6544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001030928,0,0,0,0,0,0,0,0,0,0,0
ASV4028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001030928,0,0,0,0,0,0,0,0,0,0,0
ASV2446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001031605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001031605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4165,0,0,0,0,0,0,0,0.000325676,0,0,0,0,0.000708257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3095,0,0,0.001034155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001034538,0,0,0,0,0
ASV3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001034538,0,0,0,0,0
ASV8969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001034538,0,0,0,0,0
ASV939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001034538,0,0,0,0,0
ASV8971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001034538,0,0,0,0,0
ASV5096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001034538,0,0,0,0,0
ASV8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001034538,0,0,0,0,0
ASV3451,0,0.001034882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2360,0,0,0,0,0,0,0,0,0,0,0,0.001035417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3840,0,0,0,0,0,0,0,0,0,0,0,0.001035417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3762,0,0,0,0,0,0,0,0,0,0,0,0.001035417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2806,0,0,0,0,0,0,0,0,0,0,0,9.14E-05,0,0,0.000146533,0,0,0,0,0,0.000362845,0,0,0,0,0,0.000435903,0,0,0,0,0,0,0,0,0
ASV2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001039964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001039964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5144,0,0,0,0,0,0,0,0,0,9.32E-05,0.000946901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000466237,0,0,0.000574424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4822,0.001040722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3229,0,0,0.001047943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001048507,0,0
ASV7327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001048507,0,0
ASV7326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001048507,0,0
ASV2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001048855,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1680,0,0.0010501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3801,0.000134287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000916508,0,0,0,0,0,0,0,0,0,0,0,0
ASV5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001051133,0,0,0,0,0,0,0,0
ASV5543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001051133,0,0,0,0,0,0,0,0
ASV5545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001051133,0,0,0,0,0,0,0,0
ASV3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001051133,0,0,0,0,0,0,0,0
ASV1109,0,0,0,0,0,0,0,0.001052183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4640,0,0,0,0,0,0,0,0.001052183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4250,0,0,0,0,0,0,0,0.001052183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040689,0,0,0,0,0.000646298,0,0,0
ASV4115,0,0,0,0,0,0,0.000125736,0,0,0,0,0,0,0,8.79E-05,0,0.000840248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001055038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001055038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1987,0,0,0,0,0,0,0,0.000801663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253598,0,0,0,0,0,0,0
ASV3457,0,0,0,0,0,0,0,0,0,0.00105677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2265,0,0,0,0,0,0,0,0,0,0.00105677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000623519,0,0,0,0,0,0,0,0,0.000433816,0
ASV6766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001057489,0,0,0,0
ASV2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001057489,0,0,0,0
ASV7536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001057579,0,0,0
ASV4221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001059388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001059388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001059983,0,0,0,0,0,0,0,0,0,0
ASV6380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001059983,0,0,0,0,0,0,0,0,0,0
ASV3980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001059983,0,0,0,0,0,0,0,0,0,0
ASV5147,0,0,0,0,0,0,0,5.01E-05,0,0,0,0,0,0,0,0.00101018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1001,0,0.000243502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000817151,0,0,0,0
ASV3208,0,0,0.001061732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2535,0,0,0.001061732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3209,0,0,0.001061732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3207,0,0,0.001061732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2248,0,0,0.000124099,0,0,0,0,0,0,0,0,0,0.000649236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000288406,0,0,0,0
ASV6701,0,0,0,0,0,0,0,0,0,0,0,0,0.001062386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3972,0,0,0,0,0,0,0,0,0,0,0,0,0.001062386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3802,0,0,0,0,0,0,0,0,0,0,0,0,0.001062386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6063,0,0,0,8.02E-05,0,0,0,0,0,0,0,0,0,0.000560852,0,0,0,0,0,0,0,0,5.52E-05,0,0,0,0,0,0.000190198,0,0,0,0,0,0,0.000176616
ASV5626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000439599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293772,0.000331108,0,0
ASV6849,0,0,0,0,0,0,0,0,0,0,0.00050987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000554785,0,0,0,0,0,0,0,0,0
ASV6193,0,0,0,0,0,0,0,0.000225468,0,0,0,0,0,0,0,0,0.000840248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2740,0,0,0,0,0,0,0,0,0,0,0,0.001065871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6071,0,0,0,0,0,0,0,0,0,4.66E-05,0.001019739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001069943,0,0,0,0,0,0,0,0,0
ASV5980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001069943,0,0,0,0,0,0,0,0,0
ASV846,0,0,0,0,0.000354123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000717167,0,0,0,0,0,0,0,0,0,0,0
ASV5372,0.001074294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3180,0,0,0.001075521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001075751,0,0,0,0,0,0,0,0,0,0,0
ASV6378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001075751,0,0,0,0,0,0,0,0,0,0,0
ASV6379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001075751,0,0,0,0,0,0,0,0,0,0,0
ASV8249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077586,0,0,0,0,0,0
ASV2534,0,0,0,0,0,0,0.001077741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077791,0,0,0,0,0,0,0
ASV5256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077791,0,0,0,0,0,0,0
ASV4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077791,0,0,0,0,0,0,0
ASV7740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077791,0,0,0,0,0,0,0
ASV7739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077791,0,0,0,0,0,0,0
ASV7738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077791,0,0,0,0,0,0,0
