,1-0-5-ITS,1239-0-5-ITS,1250-0-5-ITS,1338-0-5-ITS,1387-0-5-ITS,522-0-5-ITS,856-0-5-ITS,98-0-5-ITS,1601-0-5-ITS2,1619-0-5-ITS2,1832-0-5-ITS2,1850-0-5-ITS2,1859-0-5-ITS2,1875-0-5-ITS2,1973-0-5-ITS2,2355-0-5-ITS2,2352-0-5-ITS2,2597-0-5-ITS2,2398-0-5-ITS2,2500-0-5-ITS2,2537-0-5-ITS2,2629-0-5-ITS2,2869-0-5-ITS2,2893-0-5-ITS2,2923-0-5-ITS2,3239-0-5-ITS2,3381-0-5-ITS2,3409-0-5-ITS2,3500-0-5-ITS2,3667-0-5-ITS2,3682-0-5-ITS2,3779-0-5-ITS2,3907-0-5-ITS2,473-0-5-ITS2,554-0-5-ITS2,672-0-5-ITS2,717-0-5-ITS2
ASV20277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17207,0,0,0,0,0,0,0,0,0,0.000141183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7824,0,0,0,0,0.000141753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8669,0,0,0.000144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV43,0,0,0.000144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV20578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV20601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8407,0,0,0,0,0,0.000148277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7579,0,0,0,0,0.000150613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7576,0,0,0,0,0.000150613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8384,0,0,0,0.000153114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV11177,0,0,0,0,0,0,0,0.000156131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV18432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156209,0,0,0
ASV14017,0,0,0,0,0,0,0,0,0.000156868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14029,0,0,0,0,0,0,0,0,0.000156868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13833,0,0,0,0,0,0,0.00015916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2677,0,0,0,0,0,0,0.00015916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7364,0,0,0,0,0.000159473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV20633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162813,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV20622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162813,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8071,0,0,0.000166153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7169,0,0,0,0,0.000168332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15510,0,0,0,0,0,0,0,0,0,0,0,0.000168762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15492,0,0,0,0,0,0,0,0,0,0,0,0.000168762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15503,0,0,0,0,0,0,0,0,0,0,0,0.000168762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170639,0,0,0,0,0,0,0,0,0,0,0,0
ASV17843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170639,0,0,0,0,0,0,0,0,0,0,0,0
ASV17853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170639,0,0,0,0,0,0,0,0,0,0,0,0
ASV14742,0.000171277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15545,0,0,0,0,0,0,0,0,0,0,0,0,0.000171984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15560,0,0,0,0,0,0,0,0,0,0,0,0,0.000171984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV20516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV20527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV20535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017298,0,0
ASV14716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017298,0,0
ASV16318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173951
ASV15627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000177936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000177936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17323,0,0,0,0,0,0,0,0,0,0,0.000178042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV18521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178497,0
ASV18123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183869,0,0,0,0,0,0,0,0,0
ASV18118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183869,0,0,0,0,0,0,0,0,0
ASV18296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187876,0,0,0,0,0
ASV18306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187876,0,0,0,0,0
ASV6140,0,0,0.000188307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7557,0,0,0.000188307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7379,0,0,0,0,0,0.000190642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV11562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194184,0,0,0,0,0,0,0
ASV11563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194184,0,0,0,0,0,0,0
ASV6618,0,0,0,0,0.000194911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6620,0,0,0,0,0.000194911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198426,0,0,0,0,0,0,0,0,0,0,0
ASV17982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198426,0,0,0,0,0,0,0,0,0,0,0
ASV7176,0,0,0,0,0,0.000201233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV18048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000203542,0,0,0,0,0,0,0,0,0,0
ASV974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207426,0,0,0,0,0,0
ASV18208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207426,0,0,0,0,0,0
ASV17734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV16248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208279,0,0,0
ASV14249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000210775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14118,0,0,0,0,0,0,0,0,0,0,0,0.000210953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14130,0,0,0,0,0,0,0,0,0,0,0,0.000210953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6981,0,0,0,0,0,0.000211824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4401,0,0,0,0,0.00021263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6284,0,0,0,0,0.00021263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13500,0.000214096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9568,0,0,0,0,0,0,0,0.00021468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6172,0,0,0,0,0,0,0,0.00021468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14160,0,0,0,0,0,0,0,0,0,0,0,0,0.00021498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217439
ASV10901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218457,0,0,0,0,0,0,0
ASV8992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219563,0,0,0,0
ASV17795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6806,0,0,0,0.000229671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6031,0,0,0,0,0.000230349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6631,0,0,0,0,0,0.000233006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15480,0,0,0,0,0,0,0,0,0,0,0.000237389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV15481,0,0,0,0,0,0,0,0,0,0,0.000237389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2819,0,0,0,0.000240608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242173,0,0
ASV10317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024273,0,0,0,0,0,0,0
ASV6601,0,0,0.000243692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6598,0,0,0.000243692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024422,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024422,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024422,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245158,0,0,0,0,0,0,0,0,0
ASV12859,0,0,0,0,1.77192E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227518,0,0,0,0,0,0,0,0,0,0,0,0
ASV8556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000247494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000248677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000248677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV16172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000250501,0,0,0,0,0
ASV11166,0,0,0,0,0,0,0.000254655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV18135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256257,0,0,0,0,0,0,0,0
ASV17763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000259336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000259336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV17771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000259336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260926
ASV13486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260926
ASV5475,0,0,0,0.000262482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000264568,0,0,0,0,0,0,0,0,0,0,0
ASV9824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267003,0,0,0,0,0,0,0
ASV8420,0,0,0,0,0,0,0,0.000273229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV16125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276568,0,0,0,0,0,0
ASV16099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276568,0,0,0,0,0,0
ASV15657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10647,0,0,0,0,0,0,0,0,0.000282362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6030,0,0,0,0.000284355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6028,0,0,0,0.000284355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6013,0,0,0.000287999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4240,0,0,0.000287999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3599,0,0,0,0,0.000292367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5280,0,0,0,0,0.000292367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000292751,0,0,0,0
ASV7666,0,0,0,0,0,0,0,0,0,0,0.000296736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000297495,0
ASV5121,0,0,0.000299076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5904,0,0,0.000299076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12127,0,0,0,0,0,0,0,0,0,0,0,0,0.000300972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5208,0,0,0,0,0.000301226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5207,0,0,0,0,0.000301226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000306448,0,0,0,0,0,0,0,0,0
ASV5786,0,0,0.000310153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7854,0,0,0,0,0,0,0,0.000312262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033071,0,0,0,0,0,0,0,0,0,0,0
ASV5474,0,0,0,0.000339039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV5312,0,0,0,0,0,0.000052956,0,0,0,0,0,0,0,0,0,0,0,0,0.000194012,9.28103E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV6761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000339822,0,0,0,0,0,0,0
ASV16064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341676,0,0,0,0,0,0,0,0
ASV5464,0,0,0.000343384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4835,0,0,0,0,0.000345524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034571,0,0,0,0,0,0
ASV10387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000345961,0,0
ASV11666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347902
ASV11662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347902
ASV5375,0,0,0.000354461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV11386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000355872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1235,0,0,0,0,0,0,0,0,0,0,0.000356083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV12476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364488,0,0,0
ASV12469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364488,0,0,0
ASV14383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV14380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV4105,0,0,0,0,0,0.000370692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV2660,0,0,0,0,0,0,0,0,0,0.000376488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380557,0,0
ASV4567,0,0,0,0,0.000380963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV10720,0,0,0,0,0,0,0,0,0,0,0,0,0.000386964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV13129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000388023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
